JDtimes, Fluxes, Uncertainty
2635.723644,738.321585,17.9182072
2635.724325,783.573098,17.85362232
2635.725006,796.227742,17.83622785
2635.725687,811.764955,17.81524537
2635.726369,833.695071,17.78630303
2635.727050,798.202916,17.83353784
2635.727731,877.440000,17.73077755
2635.728412,869.484516,17.74066649
2635.729093,844.902087,17.77180516
2635.729774,825.482311,17.79705169
2635.730455,740.265947,17.91535169
2635.731136,805.359724,17.82384635
2635.731817,850.874382,17.7641575
2635.732498,769.312351,17.87356435
2635.733179,715.835666,17.95178778
2635.733860,698.699645,17.97809481
2635.734541,718.406716,17.94789516
2635.735222,693.942511,17.98551238
2635.735903,698.414134,17.97853857
2635.736584,769.492773,17.87330975
2635.737265,799.179583,17.83221017
2635.737946,771.141656,17.87098571
2635.738627,777.644571,17.86186826
2635.739308,686.569835,17.99710932
2635.739990,784.731926,17.85201781
2635.740671,824.824023,17.79791786
2635.741352,884.739888,17.7217821
2635.742033,836.664697,17.78244251
2635.742714,864.199626,17.74728593
2635.743395,850.108032,17.76513582
2635.744076,793.811481,17.83952768
2635.744757,890.817911,17.71434877
2635.745438,777.752120,17.86171811
2635.746119,766.660764,17.87731302
2635.746800,863.050045,17.74873117
2635.747481,772.559408,17.8689914
2635.748162,949.324118,17.64528483
2635.748843,796.540493,17.83580147
2635.749524,836.187409,17.78306206
2635.750205,762.939306,17.88259614
2635.750887,849.785181,17.76554823
2635.751568,835.408897,17.78407338
2635.752249,856.678818,17.75677604
2635.752930,684.560762,18.00029111
2635.753611,817.976697,17.80696879
2635.754292,891.392952,17.71364813
2635.754973,823.390872,17.799806
2635.755654,815.948053,17.80966484
2635.756335,733.501806,17.92531815
2635.757016,750.395489,17.90059558
2635.757697,802.579148,17.82760144
2635.758378,787.049458,17.84881606
2635.759059,716.310343,17.95106806
2635.759740,775.098029,17.86542954
2635.760421,738.429476,17.91804856
2635.761102,677.313065,18.01184748
2635.761783,626.962967,18.09571639
2635.762465,633.080732,18.08517338
2635.763146,551.019436,18.23590382
2635.763827,517.519369,18.3040046
2635.764508,622.717557,18.10309334
2635.765189,709.832646,17.9609312
2635.765870,642.947329,18.06838263
2635.766551,698.813937,17.97791722
2635.767232,678.893525,18.00931695
2635.767913,696.428373,17.98162998
2635.768594,766.417440,17.87765767
2635.769275,725.810473,17.93676304
2635.769956,686.363383,17.99743585
2635.770637,786.791271,17.84917229
2635.771318,738.903052,17.91735247
2635.771999,729.267231,17.93160437
2635.772680,658.881094,18.0418035
2635.773361,754.795141,17.89424838
2635.774042,788.879344,17.84629466
2635.774724,722.331174,17.94198022
2635.775405,798.209983,17.83352823
2635.776086,687.466403,17.99569242
2635.776767,763.928034,17.88119
2635.777448,737.171686,17.9198995
2635.778129,749.494245,17.90190036
2635.778810,667.262309,18.02807963
2635.779491,829.020777,17.79240758
2635.780172,749.182036,17.90235273
2635.780853,765.532718,17.87891173
2635.781534,750.168421,17.90092417
2635.782215,742.354923,17.91229213
2635.782896,844.614440,17.77217486
2635.783577,1138.726781,17.44777228
2635.784258,687.435761,17.99574081
2635.784939,732.864002,17.92626264
2635.785620,750.464291,17.90049604
2635.786301,717.196202,17.94972616
2635.786983,759.272587,17.88782682
2635.787664,762.682855,17.88296116
2635.788345,709.023417,17.96216967
2635.789026,665.042918,18.03169694
2635.789707,660.201459,18.03962992
2635.790388,724.564365,17.93862869
2635.791069,755.886186,17.8926801
2635.791750,731.223221,17.92869618
2635.792431,755.029866,17.89391079
2635.793112,632.671278,18.08587582
2635.793793,694.187643,17.98512892
2635.794474,693.551244,17.98612473
2635.795155,653.413475,18.0508509
2635.795836,667.665398,18.02742394
2635.796517,700.119121,17.97589127
2635.797198,677.150957,18.01210738
2635.797879,691.766384,17.98892248
2635.798560,642.771483,18.06867962
2635.799241,588.534592,18.16439113
2635.799922,627.481790,18.0948183
2635.800604,660.352812,18.03938104
2635.801285,728.360831,17.93295466
2635.801966,706.692370,17.96574511
2635.802647,644.485712,18.06578788
2635.803328,630.826910,18.08904559
2635.804009,752.732567,17.89721935
2635.804690,758.905879,17.88835132
2635.805371,762.931244,17.88260762
2635.806052,679.976190,18.00758685
2635.806733,720.398441,17.94488921
2635.807414,682.416117,18.00369793
2635.808095,805.426203,17.82375673
2635.808776,720.151114,17.94526202
2635.809457,732.874046,17.92624776
2635.810138,767.897917,17.87556239
2635.810819,804.382486,17.8251646
2635.811500,743.396674,17.91076958
2635.812182,699.473494,17.97689296
2635.812863,782.971325,17.85445647
2635.813544,777.262503,17.86240183
2635.814225,789.424141,17.84554511
2635.814906,664.287093,18.03293158
2635.815587,802.936424,17.82711822
2635.816268,684.423796,18.00050837
2635.816949,820.836772,17.80317911
2635.817630,723.858489,17.93968694
2635.818311,693.286002,17.98654004
2635.818992,784.539013,17.85228476
2635.819673,746.938837,17.90560851
2635.820354,760.977847,17.88539108
2635.821035,794.581423,17.8384751
2635.821716,764.474341,17.88041383
2635.822397,773.918910,17.86708247
2635.823078,811.880387,17.81509099
2635.823759,767.299935,17.87640821
2635.824441,786.480887,17.84960068
2635.825122,720.427861,17.94484487
2635.825803,701.723434,17.97340617
2635.826484,726.266324,17.93608135
2635.827165,602.652444,18.13865381
2635.827846,605.845527,18.13291635
2635.828527,581.616519,18.17722929
2635.829208,569.013749,18.20101422
2635.829889,577.876895,18.18423279
2635.830570,647.306014,18.06104701
2635.831251,741.031504,17.91422944
2635.831932,601.758120,18.14026622
2635.832613,685.184840,17.99930175
2635.833294,727.452024,17.93431023
2635.833975,700.361988,17.9755147
2635.834656,732.080373,17.92742421
2635.835337,826.375023,17.79587816
2635.836019,707.117013,17.9650929
2635.836700,666.485314,18.02934466
2635.837381,686.743988,17.99683395
2635.838062,728.862080,17.93220773
2635.838743,653.250424,18.05112187
2635.839424,677.597552,18.01139155
2635.840105,737.772201,17.9190154
2635.840786,690.084648,17.9915652
2635.841467,703.996656,17.96989463
2635.842148,729.174305,17.93174273
2635.842829,758.806649,17.8884933
2635.843510,735.816627,17.92189712
2635.844191,808.741138,17.81929728
2635.844872,767.345818,17.87634329
2635.845553,763.159335,17.88228307
2635.846234,743.834802,17.91012988
2635.846915,745.833928,17.90721578
2635.847596,731.753328,17.92790935
2635.848278,799.512989,17.83175731
2635.848959,789.742958,17.84510671
2635.849640,754.836267,17.89418922
2635.850321,774.500894,17.86626631
2635.851002,674.263484,18.01674702
2635.851683,804.991010,17.82434354
2635.852364,675.522331,18.01472184
2635.853045,663.706852,18.03388036
2635.853726,773.903802,17.86710367
2635.854407,750.919645,17.89983745
2635.855088,709.464242,17.96149484
2635.855769,785.476208,17.85098853
2635.856450,694.867002,17.9840669
2635.857131,782.098516,17.85566746
2635.857812,665.171529,18.03148699
2635.858493,711.872273,17.95781592
2635.859174,730.700707,17.9294723
2635.859856,848.354930,17.76737715
2635.860536,736.161216,17.92138878
2635.861218,762.613125,17.88306043
2635.861899,770.846730,17.87140103
2635.862580,753.800749,17.89567971
2635.863261,720.783998,17.94430828
2635.863942,739.875487,17.91592452
2635.864623,743.068820,17.91124852
2635.865304,853.287750,17.76108234
2635.865985,791.135936,17.84319334
2635.866666,776.355408,17.86366966
2635.867347,783.192412,17.85414994
2635.868028,714.480271,17.95384551
2635.868709,770.236498,17.87226088
2635.869390,726.481160,17.93576023
2635.870071,739.444027,17.91655785
2635.870752,805.543205,17.82359902
2635.871433,791.007759,17.84336926
2635.872114,775.894960,17.86431379
2635.872796,816.969770,17.80830615
2635.873477,818.911903,17.80572816
2635.874158,714.298619,17.95412159
2635.874839,757.005316,17.89107379
2635.875520,790.033966,17.84470671
2635.876201,804.920761,17.82443829
2635.876882,729.641587,17.93104717
2635.877563,862.250872,17.74973701
2635.878244,854.412301,17.75965239
2635.878925,780.901425,17.85733058
2635.879606,729.783353,17.93083624
2635.880287,781.068057,17.85709892
2635.880968,721.167056,17.94373142
2635.881649,784.309318,17.85260268
2635.882330,753.099589,17.89669009
2635.883011,773.026702,17.86833488
2635.883692,797.922403,17.83391947
2635.884373,670.542307,18.02275566
2635.885054,783.403098,17.8538579
2635.885736,808.982754,17.81897296
2635.886417,802.499485,17.82770921
2635.887098,781.878131,17.85597345
2635.887779,780.669943,17.85765247
2635.888460,776.315311,17.86372574
2635.889141,768.616977,17.87454619
2635.889822,869.099138,17.74114782
2635.890503,797.511712,17.83447844
2635.891184,852.724016,17.76179988
2635.891865,814.531671,17.81155118
2635.892546,694.906662,17.98400493
2635.893227,691.318881,17.98962507
2635.893908,565.269699,18.20818185
2635.894589,583.044657,18.17456657
2635.895270,538.805878,18.2602403
2635.895951,638.973013,18.07511483
2635.896632,622.667450,18.10318071
2635.897314,729.515262,17.93123516
2635.897995,869.370042,17.74080944
2635.898676,785.771934,17.85057983
2635.899357,737.205288,17.91985001
2635.900038,820.676814,17.80339071
2635.900719,798.064443,17.83372621
2635.901400,861.632025,17.75051654
2635.902081,676.379464,18.01334508
2635.902762,733.450316,17.92539437
2635.903443,799.185788,17.83220174
2635.904124,800.785176,17.83003105
2635.904805,803.492033,17.82636718
2635.905486,772.237560,17.86944382
2635.906167,796.483982,17.8358785
2635.906848,747.305795,17.90507524
2635.907529,784.611490,17.85218446
2635.908210,795.081787,17.8377916
2635.908892,803.081225,17.82692244
2635.909573,835.630582,17.7837853
2635.910254,767.286304,17.8764275
2635.910935,701.537080,17.97369454
2635.911616,762.915116,17.88263057
2635.912297,863.116028,17.74864816
2635.912978,781.446333,17.85657322
2635.913659,1019.214931,17.56815667
2635.914340,727.469054,17.93428481
2635.915021,732.791368,17.92637026
2635.915702,764.572518,17.88027441
2635.916383,843.869385,17.77313304
2635.917064,727.746663,17.93387056
2635.917745,734.128279,17.92439123
2635.918426,787.565696,17.84810414
2635.919107,711.932181,17.95772456
2635.919788,738.072461,17.91857361
2635.920470,730.990091,17.92904239
2635.921151,797.965030,17.83386147
2635.921832,746.709581,17.90594181
2635.922513,580.418438,18.17946812
2635.923194,734.232847,17.92423659
2635.923875,687.584785,17.99550547
2635.924556,685.936344,17.99811158
2635.925237,619.088298,18.10943963
2635.925918,662.301070,18.03618248
2635.926599,642.927169,18.06841667
2635.927280,653.415854,18.05084695
2635.927961,739.488207,17.91649299
2635.928642,709.392464,17.96160469
2635.929323,680.624653,18.00655193
2635.930004,693.230160,17.9866275
2635.930685,656.797983,18.04524159
2635.931366,625.850108,18.09764529
2635.932047,677.880275,18.01093862
2635.932728,632.975374,18.08535408
2635.933410,671.780568,18.02075252
2635.934091,656.173112,18.04627504
2635.934772,716.264784,17.95113712
2635.935453,701.316204,17.97403643
2635.936134,680.129150,18.00734265
2635.936815,649.047312,18.05813023
2635.937496,658.023327,18.04321789
2635.938177,656.608629,18.04555465
2635.938858,685.938202,17.99810864
2635.939539,742.105625,17.91265681
2635.940220,648.814209,18.05852024
2635.940901,693.554456,17.9861197
2635.941582,734.176048,17.92432059
2635.942263,780.660414,17.85766572
2635.942944,794.351262,17.83878964
2635.943625,859.149167,17.75364968
2635.944306,813.205640,17.81332016
2635.944987,677.912024,18.01088777
2635.945668,742.648379,17.91186302
2635.946350,836.897682,17.78214021
2635.947031,785.050017,17.8515778
2635.947712,805.685464,17.8234073
2635.948393,764.371842,17.88055942
2635.949074,786.677344,17.84932951
2635.949755,735.360874,17.92256982
2635.950436,729.272263,17.93159688
2635.951117,702.362618,17.97241764
2635.951798,751.057300,17.89963844
2635.952479,841.003263,17.77682692
2635.953160,778.705884,17.86038748
2635.953841,686.896738,17.99659248
2635.954522,731.228450,17.92868842
2635.955203,820.270816,17.80392797
2635.955884,790.594077,17.84393723
2635.956565,714.627093,17.95362242
2635.957246,798.519239,17.83310766
2635.957927,753.577024,17.89600199
2635.958609,802.860061,17.82722148
2635.959290,643.162588,18.06801918
2635.959971,569.802290,18.19951064
2635.960652,595.882780,18.15091903
2635.961333,591.264918,18.15936584
2635.962014,621.368430,18.10544816
2635.962695,632.785165,18.08568039
2635.963376,720.804150,17.94427792
2635.964057,755.643683,17.89302848
2635.964738,685.399869,17.99896107
2635.965419,648.493490,18.05905707
2635.966100,919.143459,17.68036286
2635.966781,657.845959,18.04351059
2635.967462,727.947439,17.93357106
2635.968143,795.652604,17.8370124
2635.968824,830.599548,17.79034189
2635.969505,666.708906,18.02898048
2635.970187,801.406074,17.82918954
2635.970868,701.002517,17.97452217
2635.971549,690.685713,17.99061994
2635.972230,716.464996,17.95083368
2635.972911,664.531920,18.0325315
2635.973592,639.493350,18.07423104
2635.974273,701.283497,17.97408707
2635.974954,627.035027,18.09559161
2635.975635,665.645958,18.03071287
2635.976316,720.480519,17.94476551
2635.976997,828.260888,17.79340323
2635.977678,714.403493,17.95396219
2635.978359,699.836528,17.9763296
2635.979040,741.089104,17.91414505
2635.979721,697.208739,17.98041406
2635.980402,771.716112,17.8701772
2635.981083,718.949619,17.94707497
2635.981765,768.949429,17.87407667
2635.982446,719.208776,17.94668367
2635.983127,678.903406,18.00930115
2635.983808,707.786907,17.96406481
2635.984489,772.462349,17.86912782
2635.985170,735.735746,17.92201648
2635.985851,716.492473,17.95079204
2635.986532,708.898578,17.96236085
2635.987213,693.377138,17.98639732
2635.987894,639.500983,18.07421808
2635.988575,690.887207,17.99030324
2635.989256,785.775361,17.8505751
2635.989937,745.758095,17.90732618
2635.990618,698.053845,17.97909881
2635.991299,692.182502,17.98826958
2635.991980,773.002408,17.868369
2635.992661,680.146677,18.00731467
2635.993342,654.771667,18.04859642
2635.994024,743.524827,17.91058243
2635.994705,696.844432,17.98098153
2635.995386,739.046491,17.91714172
2635.996067,711.929645,17.95772842
2635.996748,719.709626,17.94592784
2635.997429,780.645584,17.85768635
2635.998110,745.156392,17.90820254
2635.998791,728.671997,17.93249092
2635.999472,779.835652,17.8588134
2636.000153,728.430368,17.93285101
2636.000834,781.687110,17.85623874
2636.001515,729.366610,17.93145642
2636.002196,791.153875,17.84316872
2636.002877,778.224887,17.86105833
2636.003558,747.138956,17.90531766
2636.004239,667.391598,18.02786928
2636.004920,778.026103,17.8613357
2636.005602,737.748515,17.91905026
2636.006283,806.200551,17.82271339
2636.006963,778.428420,17.86077441
2636.007645,778.407511,17.86080357
2636.008326,760.245064,17.88643709
2636.009007,833.234508,17.786903
2636.009688,828.196281,17.79348793
2636.010369,873.974106,17.7350747
2636.011050,784.941257,17.85172823
2636.011731,708.813184,17.96249165
2636.012412,765.530686,17.87891461
2636.013093,848.900399,17.76667927
2636.013774,866.223517,17.74474619
2636.014455,905.607851,17.69647067
2636.015136,867.862132,17.74269427
2636.015817,856.087386,17.75752587
2636.016498,788.304568,17.84708601
2636.017179,814.693822,17.81133506
2636.017861,887.866254,17.71795224
2636.018541,839.983480,17.77814426
2636.019223,1116.618934,17.46905865
2636.019904,792.129284,17.84183094
2636.020585,763.631772,17.88161114
2636.021266,749.010635,17.90260116
2636.021947,763.315939,17.88206029
2636.022628,764.899816,17.87980973
2636.023309,837.485028,17.78137849
2636.023990,828.191043,17.79349479
2636.024671,655.919626,18.04669455
2636.025352,600.301285,18.14289793
2636.026033,574.420469,18.19074635
2636.026714,585.135721,18.17067959
2636.027395,618.876333,18.10981143
2636.028076,736.300041,17.92118406
2636.028757,757.292149,17.89066248
2636.029438,779.756402,17.85892374
2636.030119,843.503630,17.77360373
2636.030801,816.290975,17.80920863
2636.031482,759.710715,17.88720049
2636.032163,1003.858095,17.5846403
2636.032844,938.954451,17.65720981
2636.033525,925.382055,17.67301843
2636.034206,981.488961,17.60910757
2636.034887,875.692051,17.7329426
2636.035568,931.096949,17.66633386
2636.036249,826.936244,17.79514105
2636.036930,813.822573,17.81249679
2636.037611,847.790798,17.76809937
2636.038292,1073.802111,17.51151048
2636.038973,886.197597,17.7199947
2636.039654,858.555832,17.75439976
2636.040335,809.059377,17.81887013
2636.041016,830.959256,17.78987179
2636.041697,806.140195,17.82279468
2636.042378,876.824435,17.73153951
2636.043060,876.517048,17.7319202
2636.043741,796.115080,17.83638149
2636.044422,746.763011,17.90586412
2636.045103,826.571076,17.79562061
2636.045784,836.836021,17.7822202
2636.046465,814.291342,17.81187157
2636.047146,872.375176,17.73706287
2636.047827,857.260514,17.75603907
2636.048508,832.472747,17.78789606
2636.049189,793.411742,17.84007456
2636.049870,794.063730,17.83918272
2636.050551,912.371855,17.68839142
2636.051232,900.040716,17.70316573
2636.051913,885.869070,17.72039727
2636.052594,815.891651,17.8097399
2636.053275,771.193080,17.87091331
2636.053956,832.283408,17.78814303
2636.054637,768.046150,17.87535283
2636.055319,789.291619,17.84572739
2636.056000,712.657881,17.95661839
2636.056681,774.136331,17.86677749
2636.057362,756.385441,17.89196321
2636.058043,800.993637,17.82974845
2636.058724,824.035965,17.7989557
2636.059405,787.712972,17.84790112
2636.060086,823.352488,17.79985661
2636.060767,782.719803,17.85480531
2636.061448,805.369533,17.82383313
2636.062129,719.359387,17.94645633
2636.062810,749.632410,17.90170023
2636.063491,776.751892,17.86311532
2636.064172,774.372806,17.86644588
2636.064853,720.260622,17.94509694
2636.065534,788.909741,17.84625282
2636.066216,817.116569,17.80811107
2636.066897,815.493852,17.81026939
2636.067578,773.807405,17.86723891
2636.068259,778.266397,17.86100042
2636.068940,818.280302,17.80656588
2636.069621,847.984590,17.76785122
2636.070302,749.291097,17.90219469
2636.070983,777.776990,17.86168339
2636.071664,838.554296,17.77999315
2636.072345,776.666611,17.86323453
2636.073026,731.052195,17.92895015
2636.073707,768.708095,17.87441748
2636.074388,791.594761,17.84256384
2636.075069,790.886038,17.84353635
2636.075750,806.715971,17.82201948
2636.076431,916.631927,17.68333367
2636.077112,811.867697,17.81510796
2636.077793,766.902250,17.87697109
2636.078474,754.024825,17.89535701
2636.079156,779.775701,17.85889687
2636.079837,811.658825,17.81538733
2636.080518,809.328175,17.81850947
2636.081199,732.770497,17.92640118
2636.081880,716.155858,17.95130225
2636.082561,781.726796,17.85618362
2636.083242,755.550616,17.89316221
2636.083923,743.086978,17.91122199
2636.084604,767.549099,17.8760557
2636.085285,724.525196,17.93868738
2636.085966,757.937754,17.88973727
2636.086647,795.128816,17.83772739
2636.087328,780.097068,17.8584495
2636.088009,815.828717,17.80982365
2636.088690,845.168241,17.77146319
2636.089371,746.500489,17.90624588
2636.090052,669.829210,18.02391091
2636.090734,639.908811,18.07352589
2636.091414,633.127266,18.08509358
2636.092096,581.325640,18.17777242
2636.092777,655.124130,18.04801213
2636.093458,668.627795,18.02586005
2636.094139,717.792134,17.94882438
2636.094820,702.077928,17.97285782
2636.095501,744.435874,17.90925288
2636.096182,762.247255,17.88358144
2636.096863,770.313097,17.87215291
2636.097544,724.790918,17.93828926
2636.098225,995.681748,17.59351975
2636.098906,778.639177,17.86048049
2636.099587,702.243403,17.97260195
2636.100268,827.746519,17.79407771
2636.100949,785.125726,17.8514731
2636.101630,759.172047,17.8879706
2636.102312,773.163419,17.86814287
2636.102992,701.973587,17.97301919
2636.103673,772.125519,17.86960135
2636.104355,738.222895,17.91835234
2636.105036,775.953548,17.86423181
2636.105717,678.829684,18.00941905
2636.106398,661.450595,18.03757759
2636.107079,725.422543,17.9373435
2636.107760,748.061949,17.90397721
2636.108441,770.943264,17.87126507
2636.109122,752.430427,17.89765524
2636.109803,757.811612,17.88991798
2636.110484,749.260684,17.90223876
2636.111165,702.333093,17.97246329
2636.111846,787.109574,17.84873313
2636.112527,723.008447,17.94096269
2636.113208,769.129002,17.87382315
2636.113889,751.510765,17.8989831
2636.114570,769.092265,17.87387501
2636.115251,853.006012,17.76144089
2636.115933,800.486763,17.83043573
2636.116614,783.154148,17.85420299
2636.117295,752.207932,17.89797635
2636.117976,829.728664,17.79148088
2636.118657,776.505197,17.8634602
2636.119338,675.127248,18.01535703
2636.120019,702.584404,17.97207485
2636.120700,760.929958,17.88545941
2636.121381,676.256299,18.01354281
2636.122062,753.830833,17.89563637
2636.122743,699.129033,17.97742777
2636.123424,694.170599,17.98515558
2636.124105,716.290591,17.951098
2636.124786,684.760564,17.99997427
2636.125467,792.643114,17.84112689
2636.126148,705.612357,17.96740567
2636.126829,662.290160,18.03620036
2636.127511,760.334802,17.88630894
2636.128192,702.783178,17.97176772
2636.128873,664.128706,18.03319049
2636.129554,720.677714,17.94446839
2636.130235,750.017041,17.90114329
2636.130916,707.689670,17.96421398
2636.131597,730.069754,17.93041023
2636.132278,762.852243,17.88272005
2636.132959,772.351145,17.86928413
2636.133640,790.082989,17.84463934
2636.134321,730.002492,17.93051026
2636.135002,736.606101,17.92073284
2636.135683,761.536594,17.88459417
2636.136364,757.041499,17.8910219
2636.137045,716.088842,17.95140385
2636.137726,811.973879,17.81496597
2636.138407,712.108751,17.95745531
2636.139088,712.496644,17.95686406
2636.139769,705.151524,17.96811499
2636.140451,686.727533,17.99685997
2636.141132,773.084927,17.8682531
2636.141813,726.520004,17.93570218
2636.142494,744.800464,17.90872127
2636.143175,729.996893,17.93051859
2636.143856,754.490943,17.89468604
2636.144537,668.951841,18.02533398
2636.145218,801.712838,17.82877402
2636.145899,793.937572,17.83935523
2636.146580,728.942612,17.93208777
2636.147261,969.866113,17.62204165
2636.147942,729.071625,17.93189563
2636.148623,716.926655,17.9501343
2636.149304,824.011939,17.79898736
2636.149985,739.925598,17.91585099
2636.150666,744.646303,17.90894602
2636.151348,772.241685,17.86943802
2636.152029,749.162899,17.90238046
2636.152710,741.678210,17.91328232
2636.153391,702.040149,17.97291624
2636.154072,792.018388,17.84198296
2636.154753,829.186153,17.79219101
2636.155434,742.786526,17.91166107
2636.156115,701.335916,17.97400592
2636.156796,580.071329,18.18011762
2636.157477,791.572507,17.84259436
2636.158158,607.803902,18.12941241
2636.158839,597.221851,18.14848189
2636.159520,690.720523,17.99056522
2636.160201,653.946753,18.04996515
2636.160882,697.676127,17.97968646
2636.161563,721.862045,17.9426856
2636.162244,698.394541,17.97856903
2636.162925,785.119993,17.85148102
2636.163607,753.068159,17.8967354
2636.164287,755.108272,17.89379805
2636.164969,768.305609,17.87498611
2636.165650,763.768890,17.88141621
2636.166331,756.365550,17.89199177
2636.167012,674.068177,18.01706156
2636.167693,691.974507,17.98859588
2636.168374,768.192694,17.87514569
2636.169055,676.588975,18.01300883
2636.169736,805.918961,17.82309268
2636.170417,757.185606,17.89081524
2636.171098,756.223716,17.89219538
2636.171779,792.478454,17.84135246
2636.172460,734.911913,17.9232329
2636.173141,1281.140179,17.31982949
2636.173822,780.183694,17.85832894
2636.174503,731.903232,17.92768695
2636.175184,755.145274,17.89374485
2636.175865,746.674232,17.90599321
2636.176547,742.212799,17.91250002
2636.177228,801.499498,17.82906298
2636.177909,791.235260,17.84305704
2636.178590,774.325893,17.86651166
2636.179271,758.915853,17.88833705
2636.179952,803.433692,17.82644602
2636.180633,778.104062,17.86122691
2636.181314,708.210526,17.96341517
2636.181995,751.121095,17.89954622
2636.182676,739.148402,17.91699201
2636.183357,770.453934,17.87195442
2636.184038,712.132517,17.95741908
2636.184719,702.539326,17.97214452
2636.185400,765.256731,17.87930322
2636.186081,744.723063,17.90883411
2636.186762,752.558642,17.89747025
2636.187443,752.206269,17.89797875
2636.188124,673.957915,18.01723917
2636.188806,769.776290,17.87290979
2636.189487,714.950046,17.95313187
2636.190168,683.978889,18.00121437
2636.190849,733.671475,17.92506703
2636.191530,824.513517,17.79832667
2636.192211,781.280116,17.85680419
2636.192892,756.548664,17.89172895
2636.193573,744.641876,17.90895248
2636.194254,666.068513,18.03002386
2636.194935,790.173284,17.84451526
2636.195616,678.654322,18.00969957
2636.196297,690.039827,17.99163572
2636.196978,676.675320,18.01287028
2636.197659,743.898060,17.91003755
2636.198340,706.033211,17.96675829
2636.199021,736.295356,17.92119096
2636.199702,694.093600,17.98527602
2636.200383,699.821172,17.97635342
2636.201065,716.756968,17.95039131
2636.201746,690.600327,17.99075417
2636.202427,735.134680,17.92290384
2636.203108,762.926049,17.88261501
2636.203789,717.549148,17.94919198
2636.204470,724.627141,17.93853463
2636.205151,827.102990,17.79492214
2636.205832,779.954334,17.85864818
2636.206513,810.660712,17.8167233
2636.207194,753.476181,17.8961473
2636.207875,756.424810,17.8919067
2636.208556,834.496495,17.78525983
2636.209237,785.360366,17.85114867
2636.209918,781.006450,17.85718457
2636.210599,791.708110,17.84240838
2636.211280,784.401329,17.85247532
2636.211962,843.917655,17.77307094
2636.212643,870.874073,17.73893271
2636.213324,792.939218,17.84072137
2636.214005,776.414183,17.86358747
2636.214686,804.778428,17.8246303
2636.215367,877.660482,17.73050476
2636.216048,815.279302,17.81055508
2636.216729,873.177256,17.73606508
2636.217410,823.155956,17.8001158
2636.218091,755.114562,17.893789
2636.218772,801.114819,17.8295842
2636.219453,858.604507,17.75433821
2636.220134,837.930113,17.78080162
2636.220815,738.329151,17.91819608
2636.221496,697.151371,17.9805034
2636.222177,646.639942,18.0621648
2636.222858,650.783121,18.05523042
2636.223539,598.126471,18.14683856
2636.224902,607.743404,18.12952048
2636.225583,655.974250,18.04660414
2636.226264,711.299546,17.95868979
2636.226945,719.764794,17.94584462
2636.227626,844.868289,17.77184859
2636.228307,769.259261,17.87363928
2636.228988,752.786612,17.8971414
2636.229669,833.367029,17.78673033
2636.230350,806.501759,17.82230782
2636.231031,773.255778,17.86801318
2636.231712,836.644449,17.78246878
2636.232393,769.689666,17.87303198
2636.233074,754.565061,17.89457939
2636.233755,665.832281,18.030409
2636.234436,827.175513,17.79482694
2636.235117,877.123150,17.73116968
2636.235798,823.991181,17.79901471
2636.236480,796.921674,17.83528202
2636.237161,686.706838,17.99689269
2636.237842,816.107553,17.80945262
2636.238523,863.726906,17.74788
2636.239204,773.240734,17.86803431
2636.239885,721.700411,17.94292874
2636.240566,827.554599,17.79432948
2636.241247,771.760492,17.87011476
2636.241928,722.072905,17.94236849
2636.242609,848.640412,17.76701184
2636.243290,719.736241,17.94588769
2636.243971,806.877391,17.82180225
2636.244652,838.706710,17.77979582
2636.245333,753.430131,17.89621366
2636.246014,708.671269,17.96270905
2636.246695,792.380453,17.84148673
2636.247376,737.583393,17.91929329
2636.248058,781.755482,17.85614378
2636.248738,724.086301,17.93934529
2636.249419,677.834490,18.01101196
2636.250101,771.120802,17.87101507
2636.250782,711.287191,17.95870865
2636.251463,645.150903,18.06466784
2636.252144,794.760875,17.83822992
2636.252825,766.763554,17.87716746
2636.253506,774.129646,17.86678687
2636.254187,750.757618,17.90007175
2636.254868,686.604486,17.99705453
2636.255549,721.520598,17.94319928
2636.256230,740.742508,17.91465295
2636.256911,686.776551,17.99678247
2636.257592,636.781324,18.07884532
2636.258273,736.408269,17.92102448
2636.258954,718.801388,17.94729885
2636.259635,695.442835,17.98316753
2636.260316,625.966803,18.09744286
2636.260997,706.460275,17.96610175
2636.261679,739.361479,17.91667907
2636.262360,726.133923,17.9362793
2636.263041,734.577061,17.92372771
2636.263722,725.232546,17.9376279
2636.264403,863.970771,17.74757349
2636.265084,786.317064,17.84982687
2636.265765,883.623233,17.7231533
2636.266446,1229.754718,17.36427487
2636.267127,716.733356,17.95042708
2636.267808,729.489182,17.93127398
2636.268489,796.863510,17.83536127
2636.269170,718.255847,17.94812319
2636.269851,833.679400,17.78632344
2636.270532,750.715994,17.90013195
2636.271213,745.347359,17.90792432
2636.271894,758.195704,17.88936782
2636.272576,799.579945,17.83166639
2636.273257,802.089443,17.82826412
2636.273938,797.725714,17.83418714
2636.274619,759.625281,17.88732259
2636.275300,809.811088,17.81786182
2636.275981,714.701832,17.95350888
2636.276662,703.288327,17.97098759
2636.277343,799.466264,17.83182076
2636.278024,759.889445,17.88694509
2636.278705,825.882324,17.79652569
2636.279386,775.346858,17.86508104
2636.280067,812.581953,17.81415319
2636.280748,798.106403,17.83366913
2636.281429,803.815449,17.82593025
2636.282110,799.919423,17.83120551
2636.282791,737.723574,17.91908696
2636.283472,759.888343,17.88694666
